Name,Type,Value_0,Value_1,Value_2,Value_3,Value_4,Threshold,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Value_45,Value_46,Value_47,Value_48,Value_49
List_855,sumList,79,93.0,44.0,29.0,70.0,27.65145714169723,77.0,65.0,91.0,7.0,25.0,39.0,100.0,86.0,43.0,100.0,77.0,93.0,42.0,15.0,97.0,71.0,44.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_856,meanList,24,29.0,2.0,43.0,54.0,-158.46700604291212,71.0,67.0,42.0,10.0,82.0,23.0,3.0,2.0,74.0,17.0,51.0,87.0,64.0,99.0,56.0,43.0,50.0,38.0,77.0,92.0,12.0,14.0,48.0,49.0,,,,,,,,,,,,,,,,,,,,,
List_857,meanList,58,49.0,58.0,29.0,80.0,205.40179175229224,81.0,27.0,94.0,32.0,41.0,65.0,35.0,91.0,19.0,94.0,98.0,12.0,60.0,92.0,30.0,22.0,38.0,47.0,24.0,59.0,34.0,14.0,100.0,87.0,52.0,77.0,52.0,65.0,61.0,47.0,80.0,83.0,100.0,88.0,72.0,61.0,19.0,72.0,19.0,92.0,1.0,89.0,,,
List_858,stdList,20,21.0,45.0,57.0,13.0,649.5180746380544,69.0,43.0,6.0,74.0,34.0,33.0,57.0,51.0,92.0,74.0,7.0,86.0,35.0,24.0,46.0,19.0,96.0,71.0,56.0,38.0,34.0,18.0,18.0,97.0,99.0,79.0,1.0,12.0,90.0,2.0,69.0,9.0,9.0,32.0,13.0,64.0,39.0,11.0,53.0,61.0,34.0,50.0,,,
List_859,stdList,44,14.0,31.0,20.0,84.0,48.344509642598446,11.0,99.0,81.0,84.0,74.0,47.0,93.0,54.0,22.0,33.0,100.0,90.0,48.0,65.0,96.0,26.0,34.0,47.0,39.0,36.0,70.0,49.0,98.0,65.0,48.0,25.0,75.0,80.0,43.0,36.0,62.0,76.0,73.0,12.0,9.0,30.0,93.0,5.0,100.0,19.0,42.0,46.0,73.0,90.0,88.0
List_860,stdList,8,55.0,87.0,92.0,35.0,1168.6441193546102,80.0,95.0,20.0,60.0,20.0,60.0,7.0,42.0,73.0,28.0,48.0,35.0,55.0,65.0,81.0,35.0,37.0,84.0,92.0,56.0,100.0,96.0,10.0,64.0,,,,,,,,,,,,,,,,,,,,,
List_861,sumList,97,85.0,44.0,78.0,24.0,3.9027539290793403,84.0,95.0,12.0,11.0,76.0,81.0,59.0,12.0,10.0,95.0,57.0,47.0,78.0,33.0,49.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_862,meanList,15,50.0,36.0,21.0,3.0,-50.078121029989255,46.0,44.0,54.0,61.0,25.0,8.0,28.0,88.0,79.0,76.0,96.0,1.0,97.0,96.0,80.0,37.0,91.0,24.0,1.0,63.0,57.0,12.0,60.0,96.0,6.0,44.0,1.0,53.0,33.0,98.0,15.0,58.0,,,,,,,,,,,,,
List_863,stdList,28,21.0,23.0,49.0,23.0,47.3077868667302,2.0,12.0,21.0,43.0,63.0,100.0,43.0,64.0,4.0,62.0,13.0,45.0,5.0,28.0,62.0,73.0,2.0,59.0,40.0,81.0,78.0,36.0,18.0,17.0,88.0,40.0,37.0,49.0,62.0,33.0,97.0,89.0,87.0,84.0,18.0,54.0,77.0,89.0,88.0,65.0,15.0,,,,
List_864,stdList,73,15.0,32.0,51.0,2.0,1642.200570998093,52.0,88.0,67.0,79.0,8.0,51.0,1.0,21.0,60.0,16.0,19.0,44.0,34.0,62.0,28.0,82.0,52.0,98.0,98.0,59.0,60.0,94.0,66.0,2.0,23.0,68.0,87.0,85.0,66.0,35.0,19.0,32.0,82.0,39.0,36.0,79.0,,,,,,,,,
List_865,stdList,17,9.0,10.0,16.0,93.0,69.23307807797622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_866,meanList,18,87.0,56.0,34.0,22.0,13.413208005752354,48.0,77.0,2.0,23.0,76.0,34.0,55.0,48.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_867,stdList,55,56.0,84.0,15.0,25.0,84.51312728362697,20.0,35.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_868,stdList,75,71.0,54.0,9.0,90.0,77.5064058587692,1.0,97.0,70.0,56.0,25.0,94.0,29.0,99.0,78.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_869,sumList,57,67.0,41.0,100.0,52.0,70.18914559119702,92.0,89.0,2.0,17.0,14.0,57.0,80.0,88.0,81.0,18.0,78.0,74.0,78.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_870,sumList,45,99.0,51.0,86.0,99.0,-0.8507616173975795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_871,sumList,56,75.0,69.0,35.0,63.0,9.079306514138965,12.0,68.0,23.0,60.0,15.0,100.0,66.0,91.0,81.0,12.0,63.0,87.0,73.0,27.0,7.0,69.0,76.0,5.0,24.0,53.0,76.0,66.0,6.0,19.0,61.0,44.0,64.0,35.0,69.0,66.0,2.0,75.0,22.0,10.0,6.0,92.0,34.0,4.0,65.0,75.0,72.0,4.0,86.0,4.0,35.0
List_872,meanList,12,1.0,24.0,96.0,29.0,-0.9035243433123301,33.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_873,meanList,70,41.0,5.0,5.0,54.0,70.91885804611034,32.0,17.0,89.0,85.0,4.0,2.0,41.0,48.0,67.0,61.0,29.0,7.0,35.0,27.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_874,stdList,9,11.0,86.0,41.0,5.0,-34.099378313557324,99.0,15.0,57.0,2.0,60.0,45.0,88.0,34.0,50.0,75.0,35.0,48.0,73.0,19.0,4.0,58.0,85.0,6.0,96.0,22.0,61.0,29.0,18.0,21.0,39.0,44.0,55.0,34.0,75.0,100.0,74.0,7.0,,,,,,,,,,,,,
List_875,stdList,12,17.0,99.0,42.0,60.0,381.8514113471428,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_876,stdList,80,18.0,81.0,,,66.0524464019664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_877,meanList,100,78.0,50.0,35.0,93.0,-4.583695884083408,83.0,43.0,69.0,84.0,75.0,66.0,9.0,94.0,92.0,82.0,55.0,14.0,74.0,81.0,53.0,11.0,88.0,27.0,43.0,5.0,68.0,2.0,8.0,100.0,57.0,34.0,17.0,31.0,45.0,1.0,86.0,21.0,46.0,38.0,49.0,49.0,60.0,26.0,14.0,19.0,21.0,5.0,50.0,4.0,
List_878,meanList,78,91.0,3.0,27.0,37.0,1793.2018928648301,71.0,46.0,13.0,92.0,99.0,69.0,52.0,24.0,12.0,70.0,44.0,74.0,10.0,16.0,74.0,66.0,98.0,18.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
List_879,sumList,99,8.0,68.0,56.0,51.0,69.87025282961783,81.0,82.0,41.0,87.0,80.0,77.0,31.0,13.0,47.0,5.0,95.0,2.0,26.0,73.0,20.0,1.0,31.0,21.0,5.0,6.0,87.0,77.0,90.0,93.0,46.0,26.0,54.0,72.0,80.0,72.0,64.0,,,,,,,,,,,,,,
List_880,meanList,74,43.0,48.0,28.0,35.0,2.5918689249606817,29.0,95.0,47.0,77.0,66.0,10.0,60.0,48.0,7.0,28.0,33.0,24.0,16.0,58.0,43.0,23.0,84.0,69.0,53.0,38.0,16.0,77.0,94.0,36.0,32.0,62.0,46.0,92.0,95.0,67.0,33.0,28.0,99.0,30.0,41.0,85.0,81.0,86.0,,,,,,,
List_881,sumList,58,67.0,97.0,99.0,80.0,20.997787356677655,18.0,5.0,77.0,82.0,91.0,12.0,100.0,77.0,83.0,8.0,71.0,90.0,100.0,64.0,17.0,23.0,76.0,77.0,79.0,5.0,93.0,97.0,35.0,46.0,23.0,13.0,81.0,,,,,,,,,,,,,,,,,,
List_882,meanList,40,77.0,41.0,54.0,18.0,37.896785798701465,34.0,8.0,64.0,12.0,88.0,33.0,98.0,47.0,98.0,82.0,72.0,29.0,25.0,96.0,86.0,4.0,19.0,35.0,93.0,83.0,9.0,71.0,52.0,66.0,42.0,84.0,63.0,44.0,23.0,90.0,28.0,73.0,4.0,5.0,,,,,,,,,,,
List_883,sumList,62,38.0,94.0,94.0,10.0,-367.05322705858634,13.0,58.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_884,stdList,56,45.0,65.0,,,48.43232892857463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_885,meanList,60,64.0,80.0,66.0,27.0,1480.4088522154066,58.0,94.0,5.0,77.0,100.0,66.0,87.0,68.0,22.0,61.0,27.0,93.0,69.0,51.0,78.0,66.0,59.0,9.0,34.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
List_886,sumList,16,26.0,13.0,63.0,91.0,-739.1271548882739,59.0,82.0,39.0,41.0,60.0,49.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_887,sumList,90,23.0,100.0,5.0,,21.648322746946377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_888,stdList,85,86.0,72.0,87.0,50.0,-3024.261782574108,56.0,79.0,22.0,76.0,96.0,1.0,37.0,43.0,72.0,67.0,89.0,57.0,36.0,35.0,67.0,59.0,48.0,14.0,35.0,20.0,16.0,54.0,70.0,18.0,79.0,94.0,77.0,93.0,54.0,,,,,,,,,,,,,,,,
List_889,sumList,84,67.0,22.0,26.0,65.0,-451.9146173631247,67.0,57.0,19.0,82.0,26.0,83.0,72.0,93.0,51.0,87.0,14.0,8.0,43.0,20.0,7.0,85.0,56.0,57.0,29.0,21.0,58.0,13.0,45.0,75.0,27.0,,,,,,,,,,,,,,,,,,,,
List_890,stdList,34,21.0,63.0,63.0,67.0,-50.86659761591034,35.0,87.0,45.0,53.0,52.0,88.0,11.0,89.0,18.0,86.0,60.0,54.0,13.0,35.0,11.0,70.0,73.0,90.0,64.0,31.0,6.0,85.0,27.0,86.0,9.0,5.0,42.0,28.0,21.0,81.0,,,,,,,,,,,,,,,
List_891,meanList,17,57.0,92.0,94.0,44.0,658.035942562359,48.0,44.0,59.0,59.0,37.0,29.0,20.0,99.0,10.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_892,sumList,26,75.0,66.0,73.0,4.0,14.046207545305169,84.0,75.0,16.0,39.0,30.0,76.0,25.0,90.0,46.0,99.0,5.0,6.0,56.0,17.0,14.0,62.0,60.0,87.0,8.0,77.0,56.0,39.0,52.0,52.0,83.0,72.0,20.0,73.0,49.0,60.0,9.0,80.0,85.0,54.0,53.0,99.0,4.0,37.0,21.0,39.0,37.0,73.0,42.0,,
List_893,meanList,44,99.0,20.0,,,108.90347303837596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_894,sumList,97,53.0,61.0,79.0,26.0,518.41480371088,2.0,61.0,26.0,94.0,56.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_895,meanList,55,30.0,8.0,40.0,14.0,6.954025266599247,65.0,2.0,29.0,17.0,11.0,60.0,86.0,37.0,16.0,87.0,45.0,6.0,18.0,62.0,98.0,1.0,26.0,21.0,50.0,30.0,36.0,75.0,68.0,54.0,1.0,45.0,71.0,,,,,,,,,,,,,,,,,,
List_896,stdList,65,68.0,91.0,55.0,20.0,-418.15972305734226,28.0,5.0,16.0,58.0,76.0,58.0,64.0,91.0,32.0,6.0,72.0,58.0,18.0,56.0,17.0,27.0,78.0,94.0,12.0,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
List_897,meanList,94,36.0,70.0,30.0,62.0,25.372554940887895,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_898,sumList,3,100.0,98.0,54.0,84.0,-25.916128030255763,29.0,46.0,39.0,4.0,17.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_899,stdList,49,94.0,12.0,31.0,60.0,40.35819562558268,85.0,83.0,39.0,26.0,12.0,71.0,10.0,42.0,22.0,83.0,96.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_900,meanList,91,54.0,70.0,48.0,44.0,111.57513320951715,47.0,86.0,24.0,96.0,62.0,45.0,9.0,31.0,14.0,52.0,23.0,79.0,19.0,95.0,73.0,63.0,5.0,84.0,33.0,1.0,70.0,48.0,32.0,31.0,38.0,17.0,56.0,93.0,32.0,100.0,43.0,81.0,100.0,,,,,,,,,,,,
List_901,meanList,15,31.0,73.0,99.0,88.0,-1482.1890830094671,3.0,58.0,16.0,45.0,79.0,63.0,73.0,35.0,100.0,6.0,46.0,33.0,55.0,87.0,55.0,69.0,76.0,79.0,74.0,98.0,95.0,43.0,31.0,94.0,84.0,98.0,67.0,60.0,16.0,73.0,56.0,,,,,,,,,,,,,,
List_902,meanList,14,59.0,93.0,48.0,49.0,493.6153146255878,32.0,1.0,5.0,64.0,45.0,28.0,40.0,15.0,92.0,85.0,52.0,19.0,73.0,76.0,30.0,45.0,8.0,16.0,69.0,75.0,18.0,89.0,24.0,75.0,35.0,48.0,97.0,71.0,63.0,14.0,,,,,,,,,,,,,,,
List_903,sumList,51,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_904,meanList,80,35.0,28.0,19.0,56.0,-4.0140988811632345,65.0,93.0,72.0,74.0,97.0,53.0,82.0,89.0,21.0,12.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_905,meanList,36,14.0,56.0,33.0,12.0,695.4308503876523,90.0,32.0,74.0,31.0,41.0,49.0,91.0,17.0,63.0,26.0,49.0,77.0,1.0,18.0,37.0,5.0,3.0,92.0,9.0,87.0,73.0,55.0,26.0,79.0,18.0,,,,,,,,,,,,,,,,,,,,
List_906,sumList,95,59.0,78.0,53.0,41.0,81.23076817216258,12.0,98.0,24.0,75.0,3.0,90.0,30.0,100.0,79.0,9.0,10.0,23.0,5.0,27.0,66.0,36.0,26.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_907,stdList,32,96.0,6.0,82.0,71.0,-2871.281546826914,40.0,38.0,19.0,25.0,44.0,57.0,99.0,29.0,23.0,44.0,42.0,66.0,9.0,92.0,45.0,85.0,34.0,89.0,28.0,52.0,37.0,25.0,47.0,95.0,69.0,15.0,73.0,91.0,75.0,26.0,65.0,17.0,6.0,17.0,19.0,32.0,36.0,68.0,41.0,95.0,88.0,24.0,12.0,63.0,63.0
List_908,sumList,75,87.0,19.0,68.0,98.0,1267.564268836729,52.0,56.0,100.0,38.0,18.0,47.0,12.0,71.0,63.0,25.0,100.0,11.0,65.0,71.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_909,stdList,62,56.0,63.0,16.0,34.0,-9.405187792785398,32.0,87.0,95.0,49.0,50.0,89.0,48.0,28.0,21.0,18.0,43.0,57.0,5.0,37.0,86.0,38.0,70.0,44.0,79.0,71.0,54.0,42.0,8.0,100.0,49.0,88.0,12.0,70.0,38.0,50.0,96.0,35.0,65.0,51.0,70.0,45.0,84.0,87.0,2.0,25.0,20.0,13.0,69.0,61.0,69.0
List_910,meanList,43,24.0,48.0,7.0,42.0,1005.9041341404619,65.0,26.0,8.0,85.0,49.0,1.0,90.0,66.0,86.0,95.0,18.0,81.0,79.0,86.0,22.0,40.0,36.0,13.0,88.0,75.0,67.0,45.0,50.0,19.0,79.0,52.0,8.0,47.0,16.0,70.0,4.0,,,,,,,,,,,,,,
List_911,sumList,27,62.0,72.0,80.0,40.0,250.35776990941804,85.0,43.0,98.0,96.0,35.0,81.0,4.0,51.0,56.0,21.0,56.0,9.0,46.0,27.0,49.0,66.0,8.0,71.0,42.0,90.0,89.0,3.0,3.0,69.0,1.0,92.0,55.0,55.0,38.0,37.0,1.0,68.0,66.0,25.0,29.0,30.0,6.0,20.0,94.0,90.0,18.0,31.0,51.0,,
List_912,meanList,59,73.0,87.0,66.0,66.0,40.04016458152515,11.0,12.0,35.0,2.0,48.0,3.0,46.0,59.0,23.0,98.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_913,sumList,60,66.0,7.0,34.0,58.0,-2863.9892184287696,89.0,89.0,67.0,55.0,15.0,75.0,92.0,21.0,22.0,3.0,11.0,61.0,85.0,6.0,23.0,42.0,62.0,48.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
List_914,stdList,18,93.0,77.0,60.0,15.0,220.0997906251018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_915,meanList,59,26.0,69.0,96.0,33.0,1228.8822025160741,49.0,51.0,77.0,68.0,15.0,95.0,70.0,86.0,53.0,61.0,30.0,78.0,11.0,63.0,42.0,1.0,42.0,76.0,85.0,54.0,62.0,62.0,20.0,95.0,39.0,67.0,65.0,67.0,11.0,56.0,92.0,13.0,,,,,,,,,,,,,
List_916,meanList,5,65.0,37.0,4.0,54.0,98.11356650712277,61.0,33.0,63.0,3.0,21.0,94.0,79.0,81.0,77.0,20.0,74.0,5.0,15.0,26.0,68.0,80.0,7.0,8.0,30.0,40.0,98.0,18.0,77.0,24.0,64.0,17.0,62.0,15.0,22.0,25.0,33.0,54.0,68.0,95.0,81.0,99.0,30.0,,,,,,,,
List_917,meanList,22,76.0,13.0,33.0,85.0,2405.7129723220114,93.0,7.0,77.0,77.0,67.0,46.0,14.0,88.0,44.0,93.0,93.0,6.0,56.0,96.0,38.0,71.0,21.0,99.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
List_918,meanList,5,96.0,45.0,69.0,21.0,22.874234093375406,14.0,9.0,31.0,39.0,63.0,63.0,84.0,16.0,92.0,13.0,83.0,88.0,60.0,70.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_919,sumList,86,28.0,100.0,29.0,91.0,-2221.9711240521124,33.0,95.0,30.0,77.0,39.0,18.0,31.0,75.0,56.0,41.0,42.0,42.0,19.0,64.0,34.0,62.0,89.0,38.0,45.0,13.0,68.0,4.0,79.0,29.0,71.0,62.0,74.0,36.0,39.0,24.0,98.0,81.0,65.0,3.0,89.0,69.0,61.0,29.0,86.0,70.0,55.0,95.0,45.0,,
List_920,sumList,27,40.0,64.0,96.0,81.0,85.6207719212256,75.0,36.0,44.0,74.0,13.0,9.0,58.0,82.0,82.0,78.0,34.0,7.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_921,sumList,55,60.0,9.0,30.0,6.0,802.0764216434405,80.0,68.0,1.0,61.0,100.0,26.0,34.0,9.0,72.0,32.0,63.0,3.0,22.0,27.0,56.0,62.0,42.0,75.0,12.0,81.0,87.0,53.0,74.0,42.0,83.0,68.0,48.0,61.0,66.0,52.0,100.0,81.0,81.0,53.0,93.0,48.0,26.0,89.0,89.0,11.0,33.0,,,,
List_922,stdList,80,61.0,73.0,34.0,25.0,-8.27184955007114,28.0,84.0,79.0,17.0,5.0,84.0,64.0,1.0,88.0,63.0,65.0,57.0,73.0,63.0,99.0,42.0,83.0,62.0,10.0,33.0,54.0,59.0,75.0,,,,,,,,,,,,,,,,,,,,,,
List_923,meanList,30,60.0,31.0,36.0,31.0,36.85492439747072,4.0,52.0,87.0,93.0,15.0,47.0,53.0,26.0,11.0,19.0,86.0,45.0,89.0,18.0,87.0,98.0,91.0,1.0,26.0,36.0,97.0,61.0,31.0,9.0,18.0,5.0,12.0,81.0,44.0,9.0,60.0,11.0,95.0,,,,,,,,,,,,
List_924,stdList,60,49.0,33.0,74.0,87.0,32.8834709255018,2.0,80.0,2.0,71.0,98.0,24.0,92.0,41.0,60.0,43.0,61.0,27.0,14.0,31.0,11.0,39.0,68.0,7.0,89.0,4.0,82.0,26.0,25.0,14.0,89.0,77.0,39.0,11.0,59.0,65.0,84.0,54.0,26.0,,,,,,,,,,,,
List_925,stdList,81,85.0,86.0,61.0,,-0.12270036184456959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_926,sumList,2,98.0,7.0,55.0,97.0,278.0613580410899,79.0,25.0,80.0,26.0,20.0,18.0,12.0,14.0,21.0,79.0,23.0,74.0,16.0,14.0,95.0,33.0,6.0,77.0,38.0,8.0,78.0,68.0,31.0,18.0,77.0,73.0,53.0,20.0,3.0,45.0,90.0,33.0,20.0,46.0,23.0,45.0,58.0,71.0,64.0,71.0,,,,,
List_927,sumList,63,38.0,18.0,76.0,11.0,1795.0277325627662,73.0,99.0,15.0,52.0,30.0,4.0,57.0,49.0,56.0,82.0,98.0,94.0,7.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_928,sumList,33,,,,,-45.17078035363264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_929,stdList,8,56.0,18.0,71.0,61.0,23.890500983155015,53.0,22.0,97.0,40.0,77.0,43.0,11.0,70.0,89.0,36.0,72.0,75.0,65.0,44.0,7.0,83.0,69.0,100.0,27.0,89.0,64.0,66.0,72.0,39.0,60.0,42.0,36.0,52.0,27.0,95.0,34.0,66.0,91.0,28.0,,,,,,,,,,,
List_930,sumList,70,72.0,15.0,67.0,70.0,31.29500594842331,98.0,85.0,98.0,22.0,56.0,30.0,35.0,60.0,32.0,28.0,64.0,88.0,2.0,40.0,89.0,47.0,3.0,22.0,27.0,93.0,70.0,58.0,32.0,77.0,,,,,,,,,,,,,,,,,,,,,
List_931,sumList,8,91.0,53.0,41.0,95.0,641.0653540798675,67.0,99.0,11.0,30.0,8.0,75.0,9.0,43.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_932,sumList,7,8.0,18.0,81.0,22.0,4.764182137555981,2.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_933,meanList,22,38.0,74.0,86.0,32.0,59.03197240569766,11.0,57.0,2.0,40.0,19.0,54.0,70.0,33.0,43.0,21.0,53.0,3.0,90.0,14.0,18.0,99.0,67.0,33.0,67.0,52.0,92.0,23.0,55.0,42.0,100.0,23.0,77.0,3.0,15.0,18.0,73.0,48.0,,,,,,,,,,,,,
List_934,sumList,94,70.0,10.0,26.0,35.0,17.31274360261566,98.0,54.0,54.0,93.0,53.0,27.0,98.0,57.0,16.0,35.0,29.0,96.0,45.0,72.0,79.0,35.0,7.0,98.0,34.0,20.0,29.0,30.0,98.0,77.0,72.0,76.0,80.0,19.0,50.0,1.0,68.0,80.0,94.0,96.0,93.0,78.0,66.0,73.0,94.0,91.0,81.0,29.0,,,
List_935,stdList,90,57.0,49.0,13.0,59.0,174.0057328230948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_936,meanList,21,22.0,30.0,47.0,70.0,9.758454126954971,16.0,77.0,25.0,5.0,74.0,38.0,25.0,47.0,23.0,57.0,36.0,62.0,95.0,33.0,67.0,71.0,21.0,98.0,90.0,41.0,57.0,76.0,53.0,87.0,,,,,,,,,,,,,,,,,,,,,
List_937,stdList,98,72.0,13.0,5.0,78.0,-13.032859103424927,69.0,56.0,17.0,46.0,43.0,50.0,6.0,50.0,52.0,95.0,43.0,43.0,89.0,44.0,15.0,77.0,33.0,40.0,54.0,73.0,44.0,26.0,3.0,35.0,98.0,44.0,32.0,17.0,48.0,32.0,21.0,,,,,,,,,,,,,,
List_938,stdList,46,87.0,87.0,90.0,27.0,39.694448448650306,95.0,94.0,43.0,18.0,55.0,29.0,9.0,2.0,52.0,22.0,77.0,69.0,51.0,44.0,21.0,34.0,39.0,82.0,100.0,60.0,42.0,48.0,66.0,87.0,89.0,,,,,,,,,,,,,,,,,,,,
List_939,sumList,53,14.0,80.0,76.0,82.0,-2.5812368337380764,40.0,27.0,19.0,77.0,90.0,89.0,42.0,49.0,83.0,17.0,51.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_940,stdList,21,34.0,49.0,,,1.330020486124131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_941,sumList,22,20.0,64.0,71.0,25.0,498.12937942086216,2.0,16.0,61.0,79.0,61.0,73.0,82.0,60.0,98.0,59.0,18.0,53.0,69.0,16.0,83.0,76.0,42.0,23.0,58.0,66.0,94.0,1.0,61.0,60.0,47.0,43.0,31.0,80.0,,,,,,,,,,,,,,,,,
List_942,stdList,77,41.0,75.0,86.0,48.0,-301.9322605026151,18.0,16.0,25.0,19.0,90.0,42.0,98.0,12.0,31.0,81.0,9.0,35.0,28.0,62.0,48.0,95.0,47.0,42.0,17.0,86.0,40.0,30.0,17.0,56.0,91.0,4.0,42.0,84.0,62.0,63.0,72.0,75.0,96.0,80.0,41.0,42.0,27.0,,,,,,,,
List_943,stdList,20,18.0,32.0,23.0,,11.085110531815909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_944,meanList,40,83.0,83.0,33.0,3.0,21.94348169163836,15.0,97.0,15.0,83.0,22.0,30.0,55.0,61.0,16.0,94.0,58.0,70.0,84.0,33.0,36.0,21.0,85.0,25.0,32.0,100.0,14.0,72.0,1.0,,,,,,,,,,,,,,,,,,,,,,
List_945,meanList,27,51.0,20.0,26.0,88.0,70.77839376383955,86.0,70.0,82.0,24.0,37.0,50.0,93.0,95.0,11.0,2.0,36.0,51.0,100.0,58.0,38.0,3.0,47.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_946,stdList,44,38.0,60.0,42.0,39.0,1.5943371783766103,35.0,61.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_947,sumList,85,59.0,4.0,27.0,65.0,57.89522193525663,56.0,23.0,46.0,52.0,21.0,98.0,46.0,7.0,39.0,91.0,99.0,33.0,45.0,7.0,16.0,34.0,18.0,16.0,32.0,38.0,6.0,21.0,,,,,,,,,,,,,,,,,,,,,,,
List_948,stdList,1,61.0,2.0,21.0,26.0,84.048364145784,70.0,16.0,9.0,67.0,96.0,10.0,55.0,74.0,64.0,48.0,58.0,13.0,74.0,94.0,80.0,46.0,58.0,19.0,87.0,90.0,54.0,51.0,7.0,39.0,96.0,11.0,55.0,,,,,,,,,,,,,,,,,,
List_949,stdList,79,49.0,79.0,5.0,3.0,2.0447526673401457,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_950,meanList,4,36.0,45.0,82.0,70.0,482.0368369656087,51.0,52.0,50.0,77.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
List_951,stdList,67,97.0,2.0,50.0,80.0,17.291147810158446,28.0,61.0,40.0,92.0,77.0,71.0,40.0,99.0,62.0,86.0,18.0,12.0,30.0,72.0,57.0,29.0,90.0,92.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
